"Date","Time","DateTime","LWP","Plant_ID"
"03/11/2024","05:00:00",2024-11-03 05:00:00,-0.38,3
"03/11/2024","05:15:00",2024-11-03 05:15:00,-0.35,3
"03/11/2024","05:30:00",2024-11-03 05:30:00,-0.38,3
"03/11/2024","05:45:00",2024-11-03 05:45:00,-0.35,3
"03/11/2024","06:00:00",2024-11-03 06:00:00,-0.32,3
"03/11/2024","06:15:00",2024-11-03 06:15:00,-0.32,3
"03/11/2024","06:30:00",2024-11-03 06:30:00,-0.32,3
"03/11/2024","06:45:00",2024-11-03 06:45:00,-0.31,3
"03/11/2024","07:00:00",2024-11-03 07:00:00,-0.3,3
"03/11/2024","07:15:00",2024-11-03 07:15:00,-0.3,3
"03/11/2024","07:30:00",2024-11-03 07:30:00,-0.35,3
"03/11/2024","07:45:00",2024-11-03 07:45:00,-0.36,3
"03/11/2024","08:00:00",2024-11-03 08:00:00,-0.55,3
"03/11/2024","08:15:00",2024-11-03 08:15:00,-0.64,3
"03/11/2024","08:30:00",2024-11-03 08:30:00,-0.73,3
"03/11/2024","08:45:00",2024-11-03 08:45:00,-0.73,3
"03/11/2024","09:00:00",2024-11-03 09:00:00,-0.8,3
"03/11/2024","09:15:00",2024-11-03 09:15:00,-0.85,3
"03/11/2024","09:30:00",2024-11-03 09:30:00,-0.86,3
"03/11/2024","09:45:00",2024-11-03 09:45:00,-0.89,3
"03/11/2024","10:00:00",2024-11-03 10:00:00,-1.04,3
"03/11/2024","10:15:00",2024-11-03 10:15:00,-1,3
"03/11/2024","10:30:00",2024-11-03 10:30:00,-0.93,3
"03/11/2024","10:45:00",2024-11-03 10:45:00,-1.15,3
"03/11/2024","11:00:00",2024-11-03 11:00:00,-1.12,3
"03/11/2024","11:15:00",2024-11-03 11:15:00,-1.17,3
"03/11/2024","11:30:00",2024-11-03 11:30:00,-0.75,3
"03/11/2024","11:45:00",2024-11-03 11:45:00,-0.71,3
"03/11/2024","12:00:00",2024-11-03 12:00:00,-0.66,3
"03/11/2024","12:15:00",2024-11-03 12:15:00,-0.7,3
"03/11/2024","12:30:00",2024-11-03 12:30:00,-0.63,3
"03/11/2024","12:45:00",2024-11-03 12:45:00,-0.54,3
"03/11/2024","13:00:00",2024-11-03 13:00:00,-0.46,3
"03/11/2024","13:15:00",2024-11-03 13:15:00,-0.5,3
"03/11/2024","13:30:00",2024-11-03 13:30:00,-0.34,3
"03/11/2024","13:45:00",2024-11-03 13:45:00,-0.5,3
"03/11/2024","14:00:00",2024-11-03 14:00:00,-0.46,3
"03/11/2024","14:15:00",2024-11-03 14:15:00,-0.45,3
"03/11/2024","14:30:00",2024-11-03 14:30:00,-0.49,3
"03/11/2024","14:45:00",2024-11-03 14:45:00,-0.37,3
"03/11/2024","15:00:00",2024-11-03 15:00:00,-0.44,3
"03/11/2024","15:15:00",2024-11-03 15:15:00,-0.41,3
"03/11/2024","15:30:00",2024-11-03 15:30:00,-0.44,3
"03/11/2024","15:45:00",2024-11-03 15:45:00,-0.45,3
"03/11/2024","16:00:00",2024-11-03 16:00:00,-0.37,3
"03/11/2024","16:15:00",2024-11-03 16:15:00,-0.46,3
"03/11/2024","16:30:00",2024-11-03 16:30:00,-0.39,3
"03/11/2024","16:45:00",2024-11-03 16:45:00,-0.36,3
"03/11/2024","17:00:00",2024-11-03 17:00:00,-0.37,3
"03/11/2024","17:15:00",2024-11-03 17:15:00,-0.32,3
"03/11/2024","17:30:00",2024-11-03 17:30:00,-0.41,3
"03/11/2024","17:45:00",2024-11-03 17:45:00,-0.35,3
"03/11/2024","18:00:00",2024-11-03 18:00:00,-0.39,3
"03/11/2024","18:15:00",2024-11-03 18:15:00,-0.48,3
"03/11/2024","18:30:00",2024-11-03 18:30:00,-0.46,3
"03/11/2024","18:45:00",2024-11-03 18:45:00,-0.35,3
"03/11/2024","19:00:00",2024-11-03 19:00:00,-0.33,3
"03/11/2024","19:15:00",2024-11-03 19:15:00,-0.34,3
"03/11/2024","19:30:00",2024-11-03 19:30:00,-0.38,3
"03/11/2024","19:45:00",2024-11-03 19:45:00,-0.4,3
"03/11/2024","20:00:00",2024-11-03 20:00:00,-0.34,3
"03/11/2024","20:15:00",2024-11-03 20:15:00,-0.48,3
"03/11/2024","20:30:00",2024-11-03 20:30:00,-0.39,3
"03/11/2024","20:45:00",2024-11-03 20:45:00,-0.37,3
"03/11/2024","21:00:00",2024-11-03 21:00:00,-0.37,3
"03/11/2024","21:15:00",2024-11-03 21:15:00,-0.43,3
"03/11/2024","21:30:00",2024-11-03 21:30:00,-0.37,3
"03/11/2024","21:45:00",2024-11-03 21:45:00,-0.42,3
"03/11/2024","22:00:00",2024-11-03 22:00:00,-0.5,3
"03/11/2024","22:15:00",2024-11-03 22:15:00,-0.55,3
"03/11/2024","22:30:00",2024-11-03 22:30:00,-0.55,3
"03/11/2024","22:45:00",2024-11-03 22:45:00,-0.5,3
"03/11/2024","23:00:00",2024-11-03 23:00:00,-0.52,3
"03/11/2024","23:15:00",2024-11-03 23:15:00,-0.47,3
"03/11/2024","23:30:00",2024-11-03 23:30:00,-0.43,3
"03/11/2024","23:45:00",2024-11-03 23:45:00,-0.45,3
"04/11/2024","00:00:00",2024-11-04,-0.25,3
"04/11/2024","00:15:00",2024-11-04 00:15:00,-0.13,3
"04/11/2024","00:30:00",2024-11-04 00:30:00,-0.07,3
"04/11/2024","00:45:00",2024-11-04 00:45:00,-0.05,3
"04/11/2024","01:00:00",2024-11-04 01:00:00,-0.01,3
"04/11/2024","01:15:00",2024-11-04 01:15:00,-0.01,3
"04/11/2024","01:30:00",2024-11-04 01:30:00,0,3
"04/11/2024","01:45:00",2024-11-04 01:45:00,0,3
"04/11/2024","02:00:00",2024-11-04 02:00:00,0,3
"04/11/2024","02:15:00",2024-11-04 02:15:00,0,3
"04/11/2024","02:30:00",2024-11-04 02:30:00,0,3
"04/11/2024","02:45:00",2024-11-04 02:45:00,0,3
"04/11/2024","03:00:00",2024-11-04 03:00:00,0,3
"04/11/2024","03:15:00",2024-11-04 03:15:00,0,3
"04/11/2024","03:30:00",2024-11-04 03:30:00,0,3
"04/11/2024","03:45:00",2024-11-04 03:45:00,0,3
"04/11/2024","04:00:00",2024-11-04 04:00:00,0,3
"04/11/2024","04:15:00",2024-11-04 04:15:00,0,3
"04/11/2024","04:30:00",2024-11-04 04:30:00,0,3
"04/11/2024","04:45:00",2024-11-04 04:45:00,0,3
"04/11/2024","05:00:00",2024-11-04 05:00:00,0,3
"04/11/2024","05:15:00",2024-11-04 05:15:00,0,3
"04/11/2024","05:30:00",2024-11-04 05:30:00,0,3
"04/11/2024","05:45:00",2024-11-04 05:45:00,0,3
"04/11/2024","06:00:00",2024-11-04 06:00:00,0,3
"04/11/2024","06:15:00",2024-11-04 06:15:00,0,3
"04/11/2024","06:30:00",2024-11-04 06:30:00,0,3
"04/11/2024","06:45:00",2024-11-04 06:45:00,0,3
"04/11/2024","07:00:00",2024-11-04 07:00:00,0,3
"04/11/2024","07:15:00",2024-11-04 07:15:00,0,3
"04/11/2024","07:30:00",2024-11-04 07:30:00,0,3
"04/11/2024","07:45:00",2024-11-04 07:45:00,0,3
"04/11/2024","08:00:00",2024-11-04 08:00:00,-0.07,3
"04/11/2024","08:15:00",2024-11-04 08:15:00,-0.06,3
"04/11/2024","08:30:00",2024-11-04 08:30:00,-0.07,3
"04/11/2024","08:45:00",2024-11-04 08:45:00,-0.1,3
"04/11/2024","09:00:00",2024-11-04 09:00:00,-0.22,3
"04/11/2024","09:15:00",2024-11-04 09:15:00,-0.21,3
"04/11/2024","09:30:00",2024-11-04 09:30:00,-0.17,3
"04/11/2024","09:45:00",2024-11-04 09:45:00,-0.25,3
"04/11/2024","10:00:00",2024-11-04 10:00:00,-0.31,3
"04/11/2024","10:15:00",2024-11-04 10:15:00,-0.56,3
"04/11/2024","10:30:00",2024-11-04 10:30:00,-0.12,3
"04/11/2024","10:45:00",2024-11-04 10:45:00,-0.3,3
"04/11/2024","11:00:00",2024-11-04 11:00:00,-0.26,3
"04/11/2024","11:15:00",2024-11-04 11:15:00,-0.62,3
"04/11/2024","11:30:00",2024-11-04 11:30:00,-0.42,3
"04/11/2024","11:45:00",2024-11-04 11:45:00,-0.34,3
"04/11/2024","12:00:00",2024-11-04 12:00:00,-0.21,3
"04/11/2024","12:15:00",2024-11-04 12:15:00,-0.38,3
"04/11/2024","12:30:00",2024-11-04 12:30:00,-0.49,3
"04/11/2024","12:45:00",2024-11-04 12:45:00,-0.09,3
"02/11/2024","00:00:00",2024-11-02,-0.13,2
"02/11/2024","00:15:00",2024-11-02 00:15:00,-0.03,2
"02/11/2024","00:30:00",2024-11-02 00:30:00,0,2
"02/11/2024","00:45:00",2024-11-02 00:45:00,0,2
"02/11/2024","01:00:00",2024-11-02 01:00:00,0,2
"02/11/2024","01:15:00",2024-11-02 01:15:00,0,2
"02/11/2024","01:30:00",2024-11-02 01:30:00,0,2
"02/11/2024","01:45:00",2024-11-02 01:45:00,0,2
"02/11/2024","02:00:00",2024-11-02 02:00:00,0,2
"02/11/2024","02:15:00",2024-11-02 02:15:00,0,2
"02/11/2024","02:30:00",2024-11-02 02:30:00,0,2
"02/11/2024","02:45:00",2024-11-02 02:45:00,0,2
"02/11/2024","03:00:00",2024-11-02 03:00:00,0,2
"02/11/2024","03:15:00",2024-11-02 03:15:00,0,2
"02/11/2024","03:30:00",2024-11-02 03:30:00,0,2
"02/11/2024","03:45:00",2024-11-02 03:45:00,0,2
"02/11/2024","04:00:00",2024-11-02 04:00:00,0,2
"02/11/2024","04:15:00",2024-11-02 04:15:00,0,2
"02/11/2024","04:30:00",2024-11-02 04:30:00,0,2
"02/11/2024","04:45:00",2024-11-02 04:45:00,0,2
"02/11/2024","05:00:00",2024-11-02 05:00:00,0,2
"02/11/2024","05:15:00",2024-11-02 05:15:00,0,2
"02/11/2024","05:30:00",2024-11-02 05:30:00,0,2
"02/11/2024","05:45:00",2024-11-02 05:45:00,0,2
"02/11/2024","06:00:00",2024-11-02 06:00:00,0,2
"02/11/2024","06:15:00",2024-11-02 06:15:00,0,2
"02/11/2024","06:30:00",2024-11-02 06:30:00,0,2
"02/11/2024","06:45:00",2024-11-02 06:45:00,0,2
"02/11/2024","07:00:00",2024-11-02 07:00:00,0,2
"02/11/2024","07:15:00",2024-11-02 07:15:00,0,2
"02/11/2024","07:30:00",2024-11-02 07:30:00,0,2
"02/11/2024","07:45:00",2024-11-02 07:45:00,0,2
"02/11/2024","08:00:00",2024-11-02 08:00:00,0,2
"02/11/2024","08:15:00",2024-11-02 08:15:00,0,2
"02/11/2024","08:30:00",2024-11-02 08:30:00,-0.04,2
"02/11/2024","08:45:00",2024-11-02 08:45:00,-0.07,2
"02/11/2024","09:00:00",2024-11-02 09:00:00,-0.08,2
"02/11/2024","09:15:00",2024-11-02 09:15:00,-0.06,2
"02/11/2024","09:30:00",2024-11-02 09:30:00,-0.1,2
"02/11/2024","09:45:00",2024-11-02 09:45:00,-0.1,2
"02/11/2024","10:00:00",2024-11-02 10:00:00,-0.11,2
"02/11/2024","10:15:00",2024-11-02 10:15:00,-0.13,2
"02/11/2024","10:30:00",2024-11-02 10:30:00,-0.11,2
"02/11/2024","10:45:00",2024-11-02 10:45:00,-0.19,2
"02/11/2024","11:00:00",2024-11-02 11:00:00,-0.19,2
"02/11/2024","11:15:00",2024-11-02 11:15:00,-0.27,2
"02/11/2024","11:30:00",2024-11-02 11:30:00,-0.26,2
"02/11/2024","11:45:00",2024-11-02 11:45:00,-0.24,2
"02/11/2024","12:00:00",2024-11-02 12:00:00,-0.2,2
"02/11/2024","12:15:00",2024-11-02 12:15:00,-0.27,2
"02/11/2024","12:30:00",2024-11-02 12:30:00,-0.25,2
"02/11/2024","12:45:00",2024-11-02 12:45:00,-0.25,2
"02/11/2024","13:00:00",2024-11-02 13:00:00,-0.26,2
"02/11/2024","13:15:00",2024-11-02 13:15:00,-0.25,2
"02/11/2024","13:30:00",2024-11-02 13:30:00,-0.3,2
"02/11/2024","13:45:00",2024-11-02 13:45:00,-0.24,2
"02/11/2024","14:00:00",2024-11-02 14:00:00,-0.31,2
"02/11/2024","14:15:00",2024-11-02 14:15:00,-0.34,2
"02/11/2024","14:30:00",2024-11-02 14:30:00,-0.31,2
"02/11/2024","14:45:00",2024-11-02 14:45:00,-0.29,2
"02/11/2024","15:00:00",2024-11-02 15:00:00,-0.27,2
"02/11/2024","15:15:00",2024-11-02 15:15:00,-0.33,2
"02/11/2024","15:30:00",2024-11-02 15:30:00,-0.29,2
"02/11/2024","15:45:00",2024-11-02 15:45:00,-0.31,2
"02/11/2024","16:00:00",2024-11-02 16:00:00,-0.33,2
"02/11/2024","16:15:00",2024-11-02 16:15:00,-0.33,2
"02/11/2024","16:30:00",2024-11-02 16:30:00,-0.36,2
"02/11/2024","16:45:00",2024-11-02 16:45:00,-0.38,2
"02/11/2024","17:00:00",2024-11-02 17:00:00,-0.37,2
"02/11/2024","17:15:00",2024-11-02 17:15:00,-0.38,2
"02/11/2024","17:30:00",2024-11-02 17:30:00,-0.38,2
"02/11/2024","17:45:00",2024-11-02 17:45:00,-0.37,2
"02/11/2024","18:00:00",2024-11-02 18:00:00,-0.37,2
"02/11/2024","18:15:00",2024-11-02 18:15:00,-0.41,2
"02/11/2024","18:30:00",2024-11-02 18:30:00,-0.42,2
"02/11/2024","18:45:00",2024-11-02 18:45:00,-0.45,2
"02/11/2024","19:00:00",2024-11-02 19:00:00,-0.41,2
"02/11/2024","19:15:00",2024-11-02 19:15:00,-0.42,2
"02/11/2024","19:30:00",2024-11-02 19:30:00,-0.42,2
"02/11/2024","19:45:00",2024-11-02 19:45:00,-0.42,2
"02/11/2024","20:00:00",2024-11-02 20:00:00,-0.47,2
"02/11/2024","20:15:00",2024-11-02 20:15:00,-0.39,2
"02/11/2024","20:30:00",2024-11-02 20:30:00,-0.44,2
"02/11/2024","20:45:00",2024-11-02 20:45:00,-0.47,2
"02/11/2024","21:00:00",2024-11-02 21:00:00,-0.46,2
"02/11/2024","21:15:00",2024-11-02 21:15:00,-0.47,2
"02/11/2024","21:30:00",2024-11-02 21:30:00,-0.45,2
"02/11/2024","21:45:00",2024-11-02 21:45:00,-0.45,2
"02/11/2024","22:00:00",2024-11-02 22:00:00,-0.44,2
"02/11/2024","22:15:00",2024-11-02 22:15:00,-0.44,2
"02/11/2024","22:30:00",2024-11-02 22:30:00,-0.46,2
"02/11/2024","22:45:00",2024-11-02 22:45:00,-0.57,2
"02/11/2024","23:00:00",2024-11-02 23:00:00,-0.47,2
"02/11/2024","23:15:00",2024-11-02 23:15:00,-0.45,2
"02/11/2024","23:30:00",2024-11-02 23:30:00,-0.48,2
"02/11/2024","23:45:00",2024-11-02 23:45:00,-0.48,2
"03/11/2024","00:00:00",2024-11-03,-0.45,2
"03/11/2024","00:15:00",2024-11-03 00:15:00,-0.37,2
"03/11/2024","00:30:00",2024-11-03 00:30:00,-0.32,2
"03/11/2024","00:45:00",2024-11-03 00:45:00,-0.29,2
"03/11/2024","01:00:00",2024-11-03 01:00:00,-0.24,2
"03/11/2024","01:15:00",2024-11-03 01:15:00,-0.23,2
"03/11/2024","01:30:00",2024-11-03 01:30:00,-0.2,2
"03/11/2024","01:45:00",2024-11-03 01:45:00,-0.18,2
"03/11/2024","02:00:00",2024-11-03 02:00:00,-0.16,2
"03/11/2024","02:15:00",2024-11-03 02:15:00,-0.15,2
"03/11/2024","02:30:00",2024-11-03 02:30:00,-0.14,2
"03/11/2024","02:45:00",2024-11-03 02:45:00,-0.12,2
"03/11/2024","03:00:00",2024-11-03 03:00:00,-0.13,2
"03/11/2024","03:15:00",2024-11-03 03:15:00,-0.11,2
"03/11/2024","03:30:00",2024-11-03 03:30:00,-0.1,2
"03/11/2024","03:45:00",2024-11-03 03:45:00,-0.09,2
"03/11/2024","04:00:00",2024-11-03 04:00:00,-0.08,2
"03/11/2024","04:15:00",2024-11-03 04:15:00,-0.09,2
"03/11/2024","04:30:00",2024-11-03 04:30:00,-0.08,2
"03/11/2024","04:45:00",2024-11-03 04:45:00,-0.08,2
"03/11/2024","05:00:00",2024-11-03 05:00:00,-0.07,2
"03/11/2024","05:15:00",2024-11-03 05:15:00,-0.06,2
"03/11/2024","05:30:00",2024-11-03 05:30:00,-0.06,2
"03/11/2024","05:45:00",2024-11-03 05:45:00,-0.05,2
"03/11/2024","06:00:00",2024-11-03 06:00:00,-0.04,2
"03/11/2024","06:15:00",2024-11-03 06:15:00,-0.04,2
"03/11/2024","06:30:00",2024-11-03 06:30:00,-0.04,2
"03/11/2024","06:45:00",2024-11-03 06:45:00,-0.01,2
"03/11/2024","07:00:00",2024-11-03 07:00:00,-0.03,2
"03/11/2024","07:15:00",2024-11-03 07:15:00,-0.02,2
"03/11/2024","07:30:00",2024-11-03 07:30:00,-0.01,2
"03/11/2024","07:45:00",2024-11-03 07:45:00,-0.04,2
"03/11/2024","08:00:00",2024-11-03 08:00:00,-0.11,2
"03/11/2024","08:15:00",2024-11-03 08:15:00,-0.2,2
"03/11/2024","08:30:00",2024-11-03 08:30:00,-0.19,2
"03/11/2024","08:45:00",2024-11-03 08:45:00,-0.28,2
"03/11/2024","09:00:00",2024-11-03 09:00:00,-0.35,2
"03/11/2024","10:00:00",2024-11-03 10:00:00,-0.46,2
"03/11/2024","10:15:00",2024-11-03 10:15:00,-0.44,2
"03/11/2024","10:30:00",2024-11-03 10:30:00,-0.47,2
"03/11/2024","10:45:00",2024-11-03 10:45:00,-0.48,2
"03/11/2024","11:00:00",2024-11-03 11:00:00,-0.51,2
"03/11/2024","11:15:00",2024-11-03 11:15:00,-0.48,2
"03/11/2024","11:30:00",2024-11-03 11:30:00,-0.3,2
"03/11/2024","11:45:00",2024-11-03 11:45:00,-0.23,2
"03/11/2024","12:00:00",2024-11-03 12:00:00,-0.2,2
"03/11/2024","12:15:00",2024-11-03 12:15:00,-0.16,2
"03/11/2024","12:30:00",2024-11-03 12:30:00,-0.16,2
"03/11/2024","12:45:00",2024-11-03 12:45:00,-0.15,2
"03/11/2024","13:00:00",2024-11-03 13:00:00,-0.13,2
"03/11/2024","13:15:00",2024-11-03 13:15:00,-0.06,2
"03/11/2024","13:30:00",2024-11-03 13:30:00,-0.11,2
"03/11/2024","13:45:00",2024-11-03 13:45:00,-0.08,2
"03/11/2024","14:00:00",2024-11-03 14:00:00,-0.07,2
"03/11/2024","14:15:00",2024-11-03 14:15:00,-0.08,2
"03/11/2024","14:30:00",2024-11-03 14:30:00,-0.07,2
"03/11/2024","14:45:00",2024-11-03 14:45:00,-0.08,2
"03/11/2024","15:00:00",2024-11-03 15:00:00,-0.08,2
"03/11/2024","15:15:00",2024-11-03 15:15:00,-0.08,2
"03/11/2024","15:30:00",2024-11-03 15:30:00,-0.03,2
"03/11/2024","15:45:00",2024-11-03 15:45:00,-0.07,2
"03/11/2024","16:00:00",2024-11-03 16:00:00,-0.08,2
"03/11/2024","16:15:00",2024-11-03 16:15:00,-0.09,2
"03/11/2024","16:30:00",2024-11-03 16:30:00,-0.11,2
"03/11/2024","16:45:00",2024-11-03 16:45:00,-0.07,2
"03/11/2024","17:00:00",2024-11-03 17:00:00,-0.05,2
"03/11/2024","17:15:00",2024-11-03 17:15:00,0,2
"03/11/2024","17:30:00",2024-11-03 17:30:00,-0.03,2
"03/11/2024","17:45:00",2024-11-03 17:45:00,-0.09,2
"03/11/2024","18:00:00",2024-11-03 18:00:00,-0.06,2
"03/11/2024","18:15:00",2024-11-03 18:15:00,-0.11,2
"03/11/2024","18:30:00",2024-11-03 18:30:00,-0.11,2
"03/11/2024","18:45:00",2024-11-03 18:45:00,-0.04,2
"03/11/2024","19:00:00",2024-11-03 19:00:00,-0.04,2
"03/11/2024","19:15:00",2024-11-03 19:15:00,-0.02,2
"03/11/2024","19:30:00",2024-11-03 19:30:00,-0.04,2
"03/11/2024","19:45:00",2024-11-03 19:45:00,-0.08,2
"03/11/2024","20:00:00",2024-11-03 20:00:00,-0.05,2
"03/11/2024","20:15:00",2024-11-03 20:15:00,-0.08,2
"03/11/2024","20:30:00",2024-11-03 20:30:00,-0.1,2
"03/11/2024","20:45:00",2024-11-03 20:45:00,-0.12,2
"03/11/2024","21:00:00",2024-11-03 21:00:00,-0.11,2
"03/11/2024","21:15:00",2024-11-03 21:15:00,-0.09,2
"03/11/2024","21:30:00",2024-11-03 21:30:00,-0.12,2
"03/11/2024","21:45:00",2024-11-03 21:45:00,-0.06,2
"03/11/2024","22:00:00",2024-11-03 22:00:00,-0.11,2
"03/11/2024","22:15:00",2024-11-03 22:15:00,-0.09,2
"03/11/2024","22:30:00",2024-11-03 22:30:00,-0.17,2
"03/11/2024","22:45:00",2024-11-03 22:45:00,-0.11,2
"03/11/2024","23:00:00",2024-11-03 23:00:00,-0.14,2
"03/11/2024","23:15:00",2024-11-03 23:15:00,-0.14,2
"03/11/2024","23:30:00",2024-11-03 23:30:00,-0.14,2
"03/11/2024","23:45:00",2024-11-03 23:45:00,-0.14,2
"26/10/2024","00:00:00",2024-10-26,0,4
"26/10/2024","00:15:00",2024-10-26 00:15:00,0,4
"26/10/2024","00:30:00",2024-10-26 00:30:00,0,4
"26/10/2024","00:45:00",2024-10-26 00:45:00,0,4
"26/10/2024","01:00:00",2024-10-26 01:00:00,0,4
"26/10/2024","01:15:00",2024-10-26 01:15:00,0,4
"26/10/2024","01:30:00",2024-10-26 01:30:00,0,4
"26/10/2024","01:45:00",2024-10-26 01:45:00,0,4
"26/10/2024","02:00:00",2024-10-26 02:00:00,0,4
"26/10/2024","02:15:00",2024-10-26 02:15:00,0,4
"26/10/2024","02:30:00",2024-10-26 02:30:00,0,4
"26/10/2024","02:45:00",2024-10-26 02:45:00,0,4
"26/10/2024","03:00:00",2024-10-26 03:00:00,0,4
"26/10/2024","03:15:00",2024-10-26 03:15:00,0,4
"26/10/2024","03:30:00",2024-10-26 03:30:00,0,4
"26/10/2024","03:45:00",2024-10-26 03:45:00,0,4
"26/10/2024","04:00:00",2024-10-26 04:00:00,0,4
"26/10/2024","04:15:00",2024-10-26 04:15:00,0,4
"26/10/2024","04:30:00",2024-10-26 04:30:00,0,4
"26/10/2024","04:45:00",2024-10-26 04:45:00,0,4
"26/10/2024","05:00:00",2024-10-26 05:00:00,0,4
"26/10/2024","05:15:00",2024-10-26 05:15:00,0,4
"26/10/2024","05:30:00",2024-10-26 05:30:00,0,4
"26/10/2024","05:45:00",2024-10-26 05:45:00,0,4
"26/10/2024","06:00:00",2024-10-26 06:00:00,0,4
"26/10/2024","06:15:00",2024-10-26 06:15:00,0,4
"26/10/2024","06:30:00",2024-10-26 06:30:00,0,4
"26/10/2024","06:45:00",2024-10-26 06:45:00,0,4
"26/10/2024","07:00:00",2024-10-26 07:00:00,0,4
"26/10/2024","07:15:00",2024-10-26 07:15:00,0,4
"26/10/2024","07:30:00",2024-10-26 07:30:00,0,4
"26/10/2024","07:45:00",2024-10-26 07:45:00,0,4
"26/10/2024","08:00:00",2024-10-26 08:00:00,0,4
"26/10/2024","08:15:00",2024-10-26 08:15:00,0,4
"26/10/2024","08:30:00",2024-10-26 08:30:00,0,4
"26/10/2024","08:45:00",2024-10-26 08:45:00,0,4
"26/10/2024","09:00:00",2024-10-26 09:00:00,0,4
"26/10/2024","09:15:00",2024-10-26 09:15:00,0,4
"26/10/2024","09:30:00",2024-10-26 09:30:00,0,4
"26/10/2024","09:45:00",2024-10-26 09:45:00,0,4
"26/10/2024","10:00:00",2024-10-26 10:00:00,0,4
"26/10/2024","10:15:00",2024-10-26 10:15:00,0,4
"26/10/2024","10:30:00",2024-10-26 10:30:00,-0.02,4
"26/10/2024","10:45:00",2024-10-26 10:45:00,-0.03,4
"26/10/2024","11:00:00",2024-10-26 11:00:00,-0.03,4
"26/10/2024","11:15:00",2024-10-26 11:15:00,-0.08,4
"26/10/2024","11:30:00",2024-10-26 11:30:00,0,4
"26/10/2024","11:45:00",2024-10-26 11:45:00,-0.3,4
"26/10/2024","12:00:00",2024-10-26 12:00:00,0,4
"26/10/2024","12:15:00",2024-10-26 12:15:00,-0.15,4
"26/10/2024","12:30:00",2024-10-26 12:30:00,-0.17,4
"26/10/2024","12:45:00",2024-10-26 12:45:00,-0.3,4
"26/10/2024","13:00:00",2024-10-26 13:00:00,-0.25,4
"26/10/2024","13:15:00",2024-10-26 13:15:00,-0.3,4
"26/10/2024","13:30:00",2024-10-26 13:30:00,-0.24,4
"26/10/2024","13:45:00",2024-10-26 13:45:00,-0.35,4
"26/10/2024","14:00:00",2024-10-26 14:00:00,-0.42,4
"26/10/2024","14:15:00",2024-10-26 14:15:00,-0.43,4
"26/10/2024","14:30:00",2024-10-26 14:30:00,-0.29,4
"26/10/2024","14:45:00",2024-10-26 14:45:00,-0.41,4
"26/10/2024","15:00:00",2024-10-26 15:00:00,-0.15,4
"26/10/2024","15:15:00",2024-10-26 15:15:00,-0.26,4
"26/10/2024","15:30:00",2024-10-26 15:30:00,-0.29,4
"26/10/2024","15:45:00",2024-10-26 15:45:00,-0.42,4
"26/10/2024","16:00:00",2024-10-26 16:00:00,-0.14,4
"26/10/2024","16:15:00",2024-10-26 16:15:00,-0.18,4
"26/10/2024","16:30:00",2024-10-26 16:30:00,-0.23,4
"26/10/2024","16:45:00",2024-10-26 16:45:00,-0.19,4
"26/10/2024","17:00:00",2024-10-26 17:00:00,-0.21,4
"26/10/2024","17:15:00",2024-10-26 17:15:00,-0.21,4
"26/10/2024","17:30:00",2024-10-26 17:30:00,-0.31,4
"26/10/2024","17:45:00",2024-10-26 17:45:00,-0.25,4
"26/10/2024","18:00:00",2024-10-26 18:00:00,-0.19,4
"26/10/2024","18:15:00",2024-10-26 18:15:00,-0.24,4
"26/10/2024","18:30:00",2024-10-26 18:30:00,-0.27,4
"26/10/2024","18:45:00",2024-10-26 18:45:00,-0.31,4
"26/10/2024","19:00:00",2024-10-26 19:00:00,-0.33,4
"26/10/2024","19:15:00",2024-10-26 19:15:00,-0.34,4
"26/10/2024","19:30:00",2024-10-26 19:30:00,-0.35,4
"26/10/2024","19:45:00",2024-10-26 19:45:00,-0.34,4
"26/10/2024","20:00:00",2024-10-26 20:00:00,-0.36,4
"26/10/2024","20:15:00",2024-10-26 20:15:00,-0.36,4
"26/10/2024","20:30:00",2024-10-26 20:30:00,-0.32,4
"26/10/2024","20:45:00",2024-10-26 20:45:00,-0.32,4
"26/10/2024","21:00:00",2024-10-26 21:00:00,-0.31,4
"26/10/2024","21:15:00",2024-10-26 21:15:00,-0.31,4
"26/10/2024","21:30:00",2024-10-26 21:30:00,-0.33,4
"26/10/2024","21:45:00",2024-10-26 21:45:00,-0.31,4
"26/10/2024","22:00:00",2024-10-26 22:00:00,-0.31,4
"26/10/2024","22:15:00",2024-10-26 22:15:00,-0.29,4
"26/10/2024","22:30:00",2024-10-26 22:30:00,-0.3,4
"26/10/2024","22:45:00",2024-10-26 22:45:00,-0.32,4
"26/10/2024","23:00:00",2024-10-26 23:00:00,-0.19,4
"26/10/2024","23:15:00",2024-10-26 23:15:00,-0.09,4
"26/10/2024","23:30:00",2024-10-26 23:30:00,-0.01,4
"26/10/2024","23:45:00",2024-10-26 23:45:00,0,4
"27/10/2024","00:00:00",2024-10-27,0,4
"27/10/2024","00:15:00",2024-10-27 00:15:00,0,4
"27/10/2024","00:30:00",2024-10-27 00:30:00,0,4
"27/10/2024","00:45:00",2024-10-27 00:45:00,0,4
"27/10/2024","01:00:00",2024-10-27 01:00:00,0,4
"27/10/2024","01:15:00",2024-10-27 01:15:00,0,4
"27/10/2024","01:30:00",2024-10-27 01:30:00,0,4
"27/10/2024","01:45:00",2024-10-27 01:45:00,0,4
